user_id,timestamp,channel,campaign,conversion,revenue
user_1304,2023-02-18 05:00:00,Display,Spring_Sale,0,0.0
user_1305,2023-02-09 08:00:00,Display,Always_On,0,0.0
user_1306,2023-01-29 20:00:00,Direct,Fall_Discount,0,0.0
user_1306,2023-01-30 14:00:00,Search,Winter_Special,0,0.0
user_1306,2023-01-31 17:00:00,Social,Winter_Special,0,0.0
user_1306,2023-02-01 08:00:00,Search,Always_On,0,0.0
user_1306,2023-02-02 09:00:00,Social,Fall_Discount,0,0.0
user_1306,2023-02-03 15:00:00,Social,Winter_Special,0,0.0
user_1306,2023-02-04 20:00:00,Search,Spring_Sale,0,0.0
user_1307,2023-01-27 00:00:00,Search,Fall_Discount,0,0.0
user_1307,2023-01-28 19:00:00,Search,Spring_Sale,0,0.0
user_1307,2023-01-29 14:00:00,Direct,Always_On,0,0.0
user_1308,2023-01-17 09:00:00,Email,Fall_Discount,0,0.0
user_1309,2023-01-03 10:00:00,Search,Winter_Special,0,0.0
user_1309,2023-01-04 10:00:00,Email,Always_On,0,0.0
user_1309,2023-01-05 04:00:00,Direct,Spring_Sale,0,0.0
user_1309,2023-01-06 04:00:00,Direct,Winter_Special,0,0.0
user_1309,2023-01-07 19:00:00,Direct,Summer_Promo,0,0.0
user_1309,2023-01-08 16:00:00,Direct,Winter_Special,0,0.0
user_1309,2023-01-09 23:00:00,Social,Spring_Sale,0,0.0
user_131,2023-02-24 15:00:00,Direct,Winter_Special,0,0.0
user_1310,2023-01-06 09:00:00,Search,Spring_Sale,0,0.0
user_1310,2023-01-07 16:00:00,Social,Always_On,0,0.0
user_1310,2023-01-08 19:00:00,Social,Winter_Special,0,0.0
user_1311,2023-01-07 21:00:00,Direct,Fall_Discount,0,0.0
user_1311,2023-01-08 17:00:00,Display,Spring_Sale,0,0.0
user_1311,2023-01-09 22:00:00,Search,Fall_Discount,0,0.0
user_1311,2023-01-10 12:00:00,Email,Summer_Promo,1,126.57
user_1312,2023-02-22 07:00:00,Email,Fall_Discount,0,0.0
user_1312,2023-02-23 04:00:00,Display,Spring_Sale,0,0.0
user_1312,2023-02-24 23:00:00,Search,Always_On,0,0.0
user_1312,2023-02-25 18:00:00,Email,Summer_Promo,0,0.0
user_1312,2023-02-26 02:00:00,Display,Winter_Special,0,0.0
user_1312,2023-02-27 21:00:00,Display,Summer_Promo,0,0.0
user_1312,2023-02-28 04:00:00,Display,Fall_Discount,0,0.0
user_1312,2023-03-01 20:00:00,Email,Summer_Promo,0,0.0
user_1312,2023-03-02 19:00:00,Email,Winter_Special,0,0.0
user_1313,2023-01-11 04:00:00,Search,Fall_Discount,0,0.0
user_1313,2023-01-12 17:00:00,Search,Always_On,0,0.0
user_1313,2023-01-13 22:00:00,Social,Spring_Sale,0,0.0
user_1313,2023-01-14 05:00:00,Search,Spring_Sale,0,0.0
user_1314,2023-02-04 05:00:00,Search,Fall_Discount,0,0.0
user_1314,2023-02-05 11:00:00,Search,Spring_Sale,1,170.81
user_1315,2023-01-30 14:00:00,Search,Summer_Promo,0,0.0
user_1316,2023-01-30 20:00:00,Email,Summer_Promo,0,0.0
user_1316,2023-01-31 07:00:00,Display,Summer_Promo,0,0.0
user_1317,2023-01-01 03:00:00,Search,Summer_Promo,0,0.0
user_1317,2023-01-02 06:00:00,Display,Fall_Discount,0,0.0
user_1318,2023-01-29 19:00:00,Search,Summer_Promo,0,0.0
user_1318,2023-01-30 05:00:00,Direct,Always_On,0,0.0
user_1318,2023-01-31 20:00:00,Search,Winter_Special,0,0.0
user_1318,2023-02-01 22:00:00,Email,Always_On,0,0.0
user_1318,2023-02-02 15:00:00,Display,Fall_Discount,0,0.0
user_1318,2023-02-03 13:00:00,Search,Winter_Special,0,0.0
user_1318,2023-02-04 10:00:00,Social,Spring_Sale,0,0.0
user_1318,2023-02-05 20:00:00,Display,Fall_Discount,0,0.0
user_1318,2023-02-06 08:00:00,Email,Summer_Promo,0,0.0
user_1318,2023-02-07 09:00:00,Display,Fall_Discount,0,0.0
user_1319,2023-01-27 12:00:00,Search,Fall_Discount,0,0.0
user_1319,2023-01-28 15:00:00,Search,Always_On,0,0.0
user_1319,2023-01-29 21:00:00,Social,Spring_Sale,0,0.0
user_1319,2023-01-30 15:00:00,Display,Summer_Promo,0,0.0
user_1319,2023-01-31 19:00:00,Direct,Summer_Promo,0,0.0
user_1319,2023-02-01 14:00:00,Direct,Fall_Discount,0,0.0
user_1319,2023-02-02 02:00:00,Search,Fall_Discount,0,0.0
user_1319,2023-02-03 12:00:00,Search,Always_On,0,0.0
user_1319,2023-02-04 07:00:00,Direct,Winter_Special,0,0.0
user_132,2023-01-30 11:00:00,Email,Spring_Sale,0,0.0
user_132,2023-01-31 22:00:00,Search,Always_On,0,0.0
user_132,2023-02-01 03:00:00,Direct,Summer_Promo,0,0.0
user_132,2023-02-02 22:00:00,Social,Fall_Discount,0,0.0
user_1320,2023-02-04 01:00:00,Social,Spring_Sale,0,0.0
user_1320,2023-02-05 05:00:00,Display,Spring_Sale,0,0.0
user_1321,2023-02-15 04:00:00,Search,Spring_Sale,1,145.7
user_1322,2023-02-05 14:00:00,Direct,Winter_Special,0,0.0
user_1322,2023-02-06 21:00:00,Direct,Summer_Promo,0,0.0
user_1322,2023-02-07 17:00:00,Email,Fall_Discount,0,0.0
user_1322,2023-02-08 22:00:00,Social,Summer_Promo,1,108.96
user_1323,2023-01-27 06:00:00,Email,Fall_Discount,0,0.0
user_1323,2023-01-28 13:00:00,Social,Always_On,0,0.0
user_1324,2023-01-24 20:00:00,Direct,Always_On,0,0.0
user_1324,2023-01-25 23:00:00,Display,Always_On,0,0.0
user_1324,2023-01-26 18:00:00,Display,Always_On,0,0.0
user_1324,2023-01-27 22:00:00,Social,Fall_Discount,0,0.0
user_1325,2023-01-09 11:00:00,Display,Always_On,0,0.0
user_1325,2023-01-10 18:00:00,Social,Fall_Discount,0,0.0
user_1325,2023-01-11 14:00:00,Direct,Always_On,0,0.0
user_1325,2023-01-12 16:00:00,Direct,Fall_Discount,0,0.0
user_1325,2023-01-13 09:00:00,Direct,Fall_Discount,0,0.0
user_1325,2023-01-14 22:00:00,Social,Always_On,0,0.0
user_1325,2023-01-15 14:00:00,Display,Always_On,0,0.0
user_1326,2023-02-28 08:00:00,Social,Always_On,0,0.0
user_1327,2023-02-01 11:00:00,Social,Spring_Sale,0,0.0
user_1327,2023-02-02 14:00:00,Direct,Fall_Discount,0,0.0
user_1327,2023-02-03 02:00:00,Search,Spring_Sale,0,0.0
user_1327,2023-02-04 14:00:00,Display,Spring_Sale,0,0.0
user_1327,2023-02-05 12:00:00,Direct,Winter_Special,0,0.0
user_1327,2023-02-06 08:00:00,Social,Summer_Promo,0,0.0
user_1327,2023-02-07 06:00:00,Email,Winter_Special,0,0.0
user_1327,2023-02-08 04:00:00,Direct,Winter_Special,0,0.0
user_1327,2023-02-09 00:00:00,Email,Winter_Special,1,129.96
user_1328,2023-02-03 04:00:00,Email,Summer_Promo,0,0.0
user_1328,2023-02-04 14:00:00,Search,Winter_Special,0,0.0
user_1328,2023-02-05 05:00:00,Direct,Winter_Special,0,0.0
user_1328,2023-02-06 22:00:00,Social,Fall_Discount,0,0.0
user_1328,2023-02-07 14:00:00,Direct,Always_On,0,0.0
user_1328,2023-02-08 19:00:00,Search,Spring_Sale,0,0.0
user_1328,2023-02-09 09:00:00,Direct,Summer_Promo,0,0.0
user_1329,2023-02-27 12:00:00,Search,Always_On,0,0.0
user_133,2023-01-25 03:00:00,Email,Spring_Sale,0,0.0
user_133,2023-01-26 04:00:00,Social,Summer_Promo,0,0.0
user_133,2023-01-27 08:00:00,Display,Always_On,0,0.0
user_133,2023-01-28 11:00:00,Social,Fall_Discount,0,0.0
user_133,2023-01-29 11:00:00,Social,Winter_Special,0,0.0
user_1330,2023-01-03 20:00:00,Direct,Spring_Sale,0,0.0
user_1331,2023-02-14 22:00:00,Direct,Always_On,0,0.0
user_1331,2023-02-15 04:00:00,Direct,Spring_Sale,0,0.0
user_1331,2023-02-16 10:00:00,Display,Always_On,0,0.0
user_1331,2023-02-17 15:00:00,Search,Spring_Sale,0,0.0
user_1331,2023-02-18 10:00:00,Social,Always_On,0,0.0
user_1331,2023-02-19 11:00:00,Social,Always_On,0,0.0
user_1331,2023-02-20 13:00:00,Search,Spring_Sale,0,0.0
user_1331,2023-02-21 11:00:00,Display,Winter_Special,0,0.0
user_1331,2023-02-22 05:00:00,Search,Fall_Discount,0,0.0
user_1332,2023-02-23 13:00:00,Direct,Fall_Discount,0,0.0
user_1332,2023-02-24 09:00:00,Display,Summer_Promo,0,0.0
user_1332,2023-02-25 18:00:00,Display,Winter_Special,0,0.0
user_1332,2023-02-26 15:00:00,Search,Fall_Discount,0,0.0
user_1332,2023-02-27 22:00:00,Display,Fall_Discount,0,0.0
user_1332,2023-02-28 15:00:00,Search,Always_On,0,0.0
user_1332,2023-03-01 05:00:00,Email,Fall_Discount,1,60.01
user_1333,2023-01-01 08:00:00,Search,Always_On,0,0.0
user_1333,2023-01-02 00:00:00,Direct,Always_On,0,0.0
user_1333,2023-01-03 20:00:00,Display,Summer_Promo,0,0.0
user_1333,2023-01-04 17:00:00,Direct,Fall_Discount,0,0.0
user_1333,2023-01-05 02:00:00,Search,Winter_Special,0,0.0
user_1333,2023-01-06 05:00:00,Search,Winter_Special,0,0.0
user_1333,2023-01-07 22:00:00,Email,Winter_Special,1,119.12
user_1334,2023-02-20 12:00:00,Search,Always_On,0,0.0
user_1334,2023-02-21 23:00:00,Direct,Always_On,0,0.0
user_1334,2023-02-22 17:00:00,Search,Fall_Discount,1,167.95
user_1335,2023-01-22 21:00:00,Social,Fall_Discount,0,0.0
user_1335,2023-01-23 02:00:00,Email,Summer_Promo,0,0.0
user_1335,2023-01-24 12:00:00,Direct,Spring_Sale,0,0.0
user_1335,2023-01-25 20:00:00,Search,Spring_Sale,0,0.0
user_1335,2023-01-26 18:00:00,Social,Always_On,0,0.0
user_1336,2023-02-02 12:00:00,Search,Summer_Promo,0,0.0
user_1336,2023-02-03 22:00:00,Search,Fall_Discount,0,0.0
user_1336,2023-02-04 08:00:00,Direct,Spring_Sale,0,0.0
user_1336,2023-02-05 17:00:00,Direct,Always_On,0,0.0
user_1336,2023-02-06 23:00:00,Display,Fall_Discount,0,0.0
user_1336,2023-02-07 12:00:00,Display,Fall_Discount,0,0.0
user_1336,2023-02-08 14:00:00,Email,Winter_Special,0,0.0
user_1336,2023-02-09 23:00:00,Email,Always_On,0,0.0
user_1336,2023-02-10 02:00:00,Social,Spring_Sale,0,0.0
user_1336,2023-02-11 21:00:00,Search,Always_On,0,0.0
user_1337,2023-01-14 00:00:00,Email,Fall_Discount,0,0.0
user_1337,2023-01-15 02:00:00,Social,Summer_Promo,0,0.0
user_1337,2023-01-16 15:00:00,Email,Fall_Discount,0,0.0
user_1338,2023-01-05 18:00:00,Direct,Always_On,0,0.0
user_1338,2023-01-06 01:00:00,Display,Winter_Special,0,0.0
user_1338,2023-01-07 17:00:00,Search,Always_On,0,0.0
user_1339,2023-02-13 21:00:00,Social,Fall_Discount,0,0.0
user_1339,2023-02-14 03:00:00,Email,Spring_Sale,0,0.0
user_1339,2023-02-15 01:00:00,Email,Fall_Discount,0,0.0
user_1339,2023-02-16 08:00:00,Direct,Always_On,0,0.0
user_1339,2023-02-17 09:00:00,Email,Summer_Promo,0,0.0
user_1339,2023-02-18 23:00:00,Search,Winter_Special,0,0.0
user_1339,2023-02-19 07:00:00,Search,Spring_Sale,0,0.0
user_134,2023-02-03 15:00:00,Email,Winter_Special,0,0.0
user_134,2023-02-04 20:00:00,Social,Spring_Sale,0,0.0
user_134,2023-02-05 18:00:00,Social,Spring_Sale,0,0.0
user_134,2023-02-06 22:00:00,Social,Fall_Discount,0,0.0
user_134,2023-02-07 11:00:00,Search,Always_On,0,0.0
user_134,2023-02-08 00:00:00,Email,Fall_Discount,1,77.92
user_1340,2023-01-28 20:00:00,Social,Spring_Sale,0,0.0
user_1341,2023-02-10 23:00:00,Display,Fall_Discount,0,0.0
user_1342,2023-02-06 02:00:00,Direct,Summer_Promo,0,0.0
user_1342,2023-02-07 09:00:00,Social,Winter_Special,0,0.0
user_1342,2023-02-08 10:00:00,Display,Summer_Promo,0,0.0
user_1342,2023-02-09 16:00:00,Search,Winter_Special,0,0.0
user_1342,2023-02-10 19:00:00,Email,Winter_Special,0,0.0
user_1342,2023-02-11 20:00:00,Social,Always_On,0,0.0
user_1342,2023-02-12 20:00:00,Social,Always_On,0,0.0
user_1342,2023-02-13 08:00:00,Direct,Summer_Promo,0,0.0
user_1342,2023-02-14 03:00:00,Email,Spring_Sale,0,0.0
user_1343,2023-01-03 04:00:00,Email,Spring_Sale,0,0.0
user_1343,2023-01-04 13:00:00,Direct,Summer_Promo,0,0.0
user_1343,2023-01-05 21:00:00,Email,Winter_Special,0,0.0
user_1343,2023-01-06 17:00:00,Direct,Winter_Special,0,0.0
user_1343,2023-01-07 08:00:00,Direct,Winter_Special,0,0.0
user_1343,2023-01-08 11:00:00,Display,Summer_Promo,0,0.0
user_1344,2023-02-02 15:00:00,Email,Always_On,0,0.0
user_1344,2023-02-03 08:00:00,Email,Spring_Sale,0,0.0
user_1344,2023-02-04 17:00:00,Search,Winter_Special,0,0.0
user_1344,2023-02-05 16:00:00,Social,Summer_Promo,0,0.0
user_1344,2023-02-06 23:00:00,Email,Summer_Promo,0,0.0
user_1344,2023-02-07 06:00:00,Display,Fall_Discount,0,0.0
user_1344,2023-02-08 12:00:00,Search,Summer_Promo,0,0.0
user_1345,2023-01-19 21:00:00,Direct,Spring_Sale,0,0.0
user_1346,2023-01-20 17:00:00,Email,Summer_Promo,0,0.0
user_1346,2023-01-21 08:00:00,Display,Winter_Special,0,0.0
user_1346,2023-01-22 16:00:00,Email,Spring_Sale,0,0.0
user_1346,2023-01-23 19:00:00,Direct,Spring_Sale,0,0.0
user_1346,2023-01-24 18:00:00,Display,Always_On,0,0.0
user_1347,2023-01-08 05:00:00,Search,Spring_Sale,0,0.0
user_1347,2023-01-09 04:00:00,Email,Summer_Promo,0,0.0
user_1348,2023-01-12 13:00:00,Direct,Winter_Special,1,73.83
user_1349,2023-02-06 05:00:00,Direct,Always_On,1,106.32
user_135,2023-01-02 14:00:00,Email,Winter_Special,0,0.0
user_135,2023-01-03 00:00:00,Search,Winter_Special,0,0.0
user_1350,2023-01-11 22:00:00,Display,Fall_Discount,0,0.0
user_1350,2023-01-12 02:00:00,Direct,Winter_Special,0,0.0
user_1350,2023-01-13 14:00:00,Email,Fall_Discount,0,0.0
user_1350,2023-01-14 19:00:00,Direct,Summer_Promo,0,0.0
user_1350,2023-01-15 13:00:00,Direct,Spring_Sale,0,0.0
user_1350,2023-01-16 21:00:00,Email,Fall_Discount,1,75.44
user_1351,2023-02-27 12:00:00,Display,Summer_Promo,0,0.0
user_1351,2023-02-28 23:00:00,Search,Summer_Promo,0,0.0
user_1351,2023-03-01 07:00:00,Social,Summer_Promo,0,0.0
user_1351,2023-03-02 07:00:00,Direct,Spring_Sale,0,0.0
user_1351,2023-03-03 12:00:00,Search,Winter_Special,0,0.0
user_1352,2023-02-27 01:00:00,Social,Winter_Special,0,0.0
user_1352,2023-02-28 04:00:00,Social,Summer_Promo,0,0.0
user_1352,2023-03-01 16:00:00,Display,Fall_Discount,0,0.0
user_1352,2023-03-02 18:00:00,Display,Winter_Special,0,0.0
user_1352,2023-03-03 07:00:00,Search,Fall_Discount,0,0.0
user_1352,2023-03-04 00:00:00,Direct,Winter_Special,1,118.56
user_1353,2023-01-08 06:00:00,Display,Fall_Discount,0,0.0
user_1354,2023-01-13 16:00:00,Social,Always_On,0,0.0
user_1354,2023-01-14 04:00:00,Email,Always_On,1,109.66
user_1355,2023-02-16 12:00:00,Search,Always_On,0,0.0
user_1355,2023-02-17 09:00:00,Direct,Spring_Sale,0,0.0
user_1355,2023-02-18 18:00:00,Display,Fall_Discount,0,0.0
user_1356,2023-02-18 20:00:00,Direct,Summer_Promo,0,0.0
user_1356,2023-02-19 02:00:00,Display,Fall_Discount,0,0.0
user_1357,2023-02-01 23:00:00,Social,Summer_Promo,0,0.0
user_1357,2023-02-02 01:00:00,Direct,Fall_Discount,0,0.0
user_1357,2023-02-03 05:00:00,Search,Always_On,0,0.0
user_1357,2023-02-04 04:00:00,Email,Winter_Special,0,0.0
user_1358,2023-02-17 07:00:00,Display,Spring_Sale,0,0.0
user_1359,2023-02-24 23:00:00,Search,Summer_Promo,0,0.0
user_1359,2023-02-25 12:00:00,Direct,Summer_Promo,0,0.0
user_1359,2023-02-26 10:00:00,Social,Spring_Sale,0,0.0
user_1359,2023-02-27 15:00:00,Social,Always_On,0,0.0
user_1359,2023-02-28 14:00:00,Social,Fall_Discount,0,0.0
user_136,2023-01-03 14:00:00,Display,Summer_Promo,0,0.0
user_136,2023-01-04 20:00:00,Direct,Fall_Discount,0,0.0
user_136,2023-01-05 11:00:00,Display,Winter_Special,0,0.0
user_136,2023-01-06 12:00:00,Search,Fall_Discount,0,0.0
user_136,2023-01-07 05:00:00,Email,Spring_Sale,0,0.0
user_136,2023-01-08 01:00:00,Email,Fall_Discount,0,0.0
user_136,2023-01-09 07:00:00,Display,Always_On,0,0.0
user_1360,2023-02-01 04:00:00,Search,Fall_Discount,0,0.0
user_1361,2023-01-15 11:00:00,Email,Summer_Promo,0,0.0
user_1361,2023-01-16 21:00:00,Display,Spring_Sale,0,0.0
user_1361,2023-01-17 23:00:00,Email,Fall_Discount,1,77.91
user_1362,2023-01-11 22:00:00,Display,Winter_Special,0,0.0
user_1362,2023-01-12 01:00:00,Social,Always_On,0,0.0
user_1362,2023-01-13 21:00:00,Email,Fall_Discount,0,0.0
user_1362,2023-01-14 07:00:00,Direct,Always_On,0,0.0
user_1362,2023-01-15 12:00:00,Direct,Summer_Promo,0,0.0
user_1362,2023-01-16 16:00:00,Search,Summer_Promo,0,0.0
user_1363,2023-02-07 08:00:00,Direct,Always_On,0,0.0
user_1363,2023-02-08 22:00:00,Direct,Fall_Discount,0,0.0
user_1363,2023-02-09 06:00:00,Direct,Winter_Special,0,0.0
user_1363,2023-02-10 14:00:00,Search,Always_On,1,120.63
user_1364,2023-01-11 17:00:00,Display,Always_On,0,0.0
user_1364,2023-01-12 04:00:00,Search,Summer_Promo,0,0.0
user_1364,2023-01-13 20:00:00,Email,Summer_Promo,0,0.0
user_1364,2023-01-14 23:00:00,Direct,Fall_Discount,0,0.0
user_1364,2023-01-15 14:00:00,Social,Always_On,0,0.0
user_1364,2023-01-16 18:00:00,Social,Winter_Special,0,0.0
user_1364,2023-01-17 03:00:00,Social,Summer_Promo,0,0.0
user_1365,2023-01-06 15:00:00,Social,Winter_Special,0,0.0
user_1365,2023-01-07 18:00:00,Direct,Spring_Sale,0,0.0
user_1365,2023-01-08 11:00:00,Search,Winter_Special,0,0.0
user_1365,2023-01-09 20:00:00,Email,Spring_Sale,1,79.9
user_1366,2023-02-19 12:00:00,Search,Winter_Special,0,0.0
user_1366,2023-02-20 07:00:00,Direct,Spring_Sale,0,0.0
user_1366,2023-02-21 14:00:00,Email,Winter_Special,0,0.0
user_1366,2023-02-22 23:00:00,Email,Fall_Discount,0,0.0
user_1367,2023-02-09 16:00:00,Direct,Always_On,0,0.0
user_1367,2023-02-10 09:00:00,Social,Winter_Special,0,0.0
user_1367,2023-02-11 00:00:00,Search,Spring_Sale,0,0.0
user_1367,2023-02-12 00:00:00,Search,Spring_Sale,0,0.0
user_1367,2023-02-13 03:00:00,Search,Fall_Discount,0,0.0
user_1368,2023-01-21 20:00:00,Search,Spring_Sale,0,0.0
user_1368,2023-01-22 08:00:00,Email,Always_On,0,0.0
user_1368,2023-01-23 09:00:00,Search,Summer_Promo,0,0.0
user_1368,2023-01-24 08:00:00,Email,Summer_Promo,0,0.0
user_1368,2023-01-25 01:00:00,Direct,Winter_Special,0,0.0
user_1368,2023-01-26 00:00:00,Social,Always_On,0,0.0
user_1369,2023-01-13 05:00:00,Email,Summer_Promo,0,0.0
user_1369,2023-01-14 03:00:00,Search,Winter_Special,0,0.0
user_1369,2023-01-15 20:00:00,Email,Fall_Discount,0,0.0
user_1369,2023-01-16 11:00:00,Direct,Winter_Special,0,0.0
user_1369,2023-01-17 09:00:00,Social,Always_On,0,0.0
user_137,2023-01-30 16:00:00,Email,Winter_Special,1,109.96
user_1370,2023-02-05 01:00:00,Search,Summer_Promo,0,0.0
user_1371,2023-01-19 13:00:00,Direct,Spring_Sale,0,0.0
user_1371,2023-01-20 17:00:00,Email,Fall_Discount,0,0.0
user_1371,2023-01-21 12:00:00,Direct,Summer_Promo,0,0.0
user_1371,2023-01-22 23:00:00,Direct,Summer_Promo,0,0.0
user_1372,2023-02-25 18:00:00,Social,Always_On,0,0.0
user_1372,2023-02-26 00:00:00,Social,Spring_Sale,0,0.0
user_1372,2023-02-27 05:00:00,Display,Spring_Sale,0,0.0
user_1373,2023-02-16 20:00:00,Direct,Winter_Special,0,0.0
user_1373,2023-02-17 03:00:00,Social,Winter_Special,0,0.0
user_1373,2023-02-18 19:00:00,Direct,Spring_Sale,0,0.0
user_1373,2023-02-19 05:00:00,Direct,Winter_Special,0,0.0
user_1374,2023-02-04 14:00:00,Social,Winter_Special,0,0.0
user_1374,2023-02-05 09:00:00,Direct,Always_On,0,0.0
user_1374,2023-02-06 02:00:00,Direct,Always_On,0,0.0
user_1374,2023-02-07 02:00:00,Email,Winter_Special,0,0.0
user_1374,2023-02-08 09:00:00,Direct,Winter_Special,0,0.0
user_1374,2023-02-09 15:00:00,Display,Spring_Sale,0,0.0
user_1374,2023-02-10 00:00:00,Email,Summer_Promo,0,0.0
user_1375,2023-01-26 14:00:00,Direct,Always_On,0,0.0
user_1375,2023-01-27 06:00:00,Search,Spring_Sale,0,0.0
user_1376,2023-02-11 15:00:00,Email,Always_On,1,127.36
user_1377,2023-01-25 17:00:00,Direct,Fall_Discount,0,0.0
user_1377,2023-01-26 15:00:00,Email,Always_On,1,64.45
user_1378,2023-01-21 11:00:00,Display,Spring_Sale,0,0.0
user_1378,2023-01-22 03:00:00,Display,Always_On,0,0.0
user_1379,2023-01-10 04:00:00,Display,Summer_Promo,0,0.0
user_1379,2023-01-11 09:00:00,Direct,Fall_Discount,0,0.0
user_1379,2023-01-12 10:00:00,Social,Fall_Discount,0,0.0
user_1379,2023-01-13 01:00:00,Search,Always_On,0,0.0
user_1379,2023-01-14 15:00:00,Email,Always_On,1,114.21
user_138,2023-01-22 13:00:00,Search,Fall_Discount,0,0.0
user_138,2023-01-23 08:00:00,Social,Fall_Discount,0,0.0
user_138,2023-01-24 22:00:00,Direct,Spring_Sale,0,0.0
user_138,2023-01-25 13:00:00,Email,Winter_Special,0,0.0
user_138,2023-01-26 03:00:00,Direct,Always_On,0,0.0
user_138,2023-01-27 23:00:00,Search,Spring_Sale,0,0.0
user_138,2023-01-28 02:00:00,Email,Always_On,0,0.0
user_1380,2023-01-13 00:00:00,Direct,Always_On,0,0.0
user_1380,2023-01-14 21:00:00,Email,Summer_Promo,0,0.0
user_1380,2023-01-15 05:00:00,Email,Winter_Special,1,112.86
user_1381,2023-01-29 12:00:00,Direct,Fall_Discount,0,0.0
user_1381,2023-01-30 19:00:00,Email,Spring_Sale,0,0.0
user_1382,2023-01-15 15:00:00,Email,Spring_Sale,1,93.87
user_1383,2023-01-14 04:00:00,Email,Fall_Discount,0,0.0
user_1383,2023-01-15 08:00:00,Display,Summer_Promo,0,0.0
user_1383,2023-01-16 03:00:00,Search,Always_On,0,0.0
user_1383,2023-01-17 20:00:00,Social,Spring_Sale,0,0.0
user_1383,2023-01-18 20:00:00,Search,Spring_Sale,0,0.0
user_1383,2023-01-19 22:00:00,Direct,Always_On,0,0.0
user_1384,2023-01-01 22:00:00,Email,Spring_Sale,1,94.52
user_1385,2023-02-27 07:00:00,Search,Summer_Promo,0,0.0
user_1385,2023-02-28 09:00:00,Social,Fall_Discount,0,0.0
user_1385,2023-03-01 15:00:00,Email,Winter_Special,0,0.0
user_1386,2023-02-04 07:00:00,Email,Spring_Sale,0,0.0
user_1386,2023-02-05 12:00:00,Direct,Summer_Promo,0,0.0
user_1386,2023-02-06 18:00:00,Direct,Fall_Discount,0,0.0
user_1386,2023-02-07 06:00:00,Direct,Spring_Sale,0,0.0
user_1387,2023-01-21 04:00:00,Display,Spring_Sale,0,0.0
user_1388,2023-01-12 05:00:00,Email,Spring_Sale,0,0.0
user_1388,2023-01-13 21:00:00,Social,Summer_Promo,1,118.03
user_1389,2023-02-10 14:00:00,Direct,Winter_Special,0,0.0
user_1389,2023-02-11 10:00:00,Display,Winter_Special,0,0.0
user_139,2023-01-04 07:00:00,Email,Winter_Special,0,0.0
user_139,2023-01-05 23:00:00,Direct,Spring_Sale,0,0.0
user_139,2023-01-06 15:00:00,Direct,Spring_Sale,1,115.71
user_1390,2023-01-27 14:00:00,Direct,Summer_Promo,0,0.0
user_1390,2023-01-28 19:00:00,Search,Fall_Discount,0,0.0
user_1391,2023-01-19 12:00:00,Display,Always_On,0,0.0
user_1391,2023-01-20 15:00:00,Display,Spring_Sale,0,0.0
user_1391,2023-01-21 20:00:00,Email,Always_On,1,163.35
user_1392,2023-01-03 17:00:00,Direct,Winter_Special,0,0.0
user_1392,2023-01-04 14:00:00,Search,Summer_Promo,0,0.0
user_1393,2023-01-24 22:00:00,Display,Winter_Special,0,0.0
user_1393,2023-01-25 14:00:00,Display,Fall_Discount,0,0.0
user_1393,2023-01-26 11:00:00,Direct,Always_On,0,0.0
user_1394,2023-01-28 04:00:00,Display,Always_On,0,0.0
user_1394,2023-01-29 17:00:00,Email,Summer_Promo,0,0.0
user_1394,2023-01-30 19:00:00,Display,Winter_Special,0,0.0
user_1394,2023-01-31 08:00:00,Direct,Always_On,1,125.68
user_1395,2023-02-23 22:00:00,Direct,Summer_Promo,1,141.18
user_1396,2023-02-11 11:00:00,Direct,Winter_Special,0,0.0
user_1396,2023-02-12 09:00:00,Display,Spring_Sale,0,0.0
user_1396,2023-02-13 20:00:00,Display,Winter_Special,0,0.0
user_1396,2023-02-14 10:00:00,Direct,Winter_Special,0,0.0
user_1396,2023-02-15 13:00:00,Social,Fall_Discount,0,0.0
user_1396,2023-02-16 07:00:00,Search,Summer_Promo,0,0.0
user_1396,2023-02-17 04:00:00,Direct,Fall_Discount,0,0.0
user_1396,2023-02-18 06:00:00,Email,Summer_Promo,0,0.0
user_1396,2023-02-19 11:00:00,Social,Winter_Special,0,0.0
user_1397,2023-01-06 14:00:00,Direct,Summer_Promo,0,0.0
user_1397,2023-01-07 10:00:00,Email,Spring_Sale,0,0.0
user_1397,2023-01-08 06:00:00,Direct,Spring_Sale,0,0.0
user_1397,2023-01-09 08:00:00,Social,Always_On,0,0.0
user_1397,2023-01-10 09:00:00,Social,Summer_Promo,0,0.0
user_1398,2023-01-19 02:00:00,Social,Spring_Sale,0,0.0
user_1398,2023-01-20 21:00:00,Email,Summer_Promo,0,0.0
user_1399,2023-02-19 23:00:00,Search,Summer_Promo,0,0.0
user_1399,2023-02-20 10:00:00,Email,Summer_Promo,0,0.0
user_1399,2023-02-21 23:00:00,Search,Summer_Promo,0,0.0
user_1399,2023-02-22 12:00:00,Display,Spring_Sale,0,0.0
user_1399,2023-02-23 17:00:00,Search,Winter_Special,0,0.0
user_1399,2023-02-24 15:00:00,Email,Always_On,0,0.0
user_1399,2023-02-25 00:00:00,Social,Winter_Special,0,0.0
user_1399,2023-02-26 16:00:00,Social,Spring_Sale,0,0.0
user_1399,2023-02-27 19:00:00,Display,Always_On,0,0.0
user_14,2023-02-04 17:00:00,Search,Always_On,0,0.0
user_14,2023-02-05 21:00:00,Social,Summer_Promo,0,0.0
